T_K	rho_1e-6_ohms.m	sigma_1e3_S/m	S_1e-6_V/K	PF_1e-6_W/m/K^2	Nc_1e20_cm^-3	Ef_eV
869.6644295302013	23.390442242386655	42.75250504617926	-219.7053884385768	2.0636829867830926	-2.1051059145917446	0.050175823247405354
875.7046979865772	23.382546180442265	42.7669421577546	-220.34109281831053	2.0763434747314182	-2.1051265366214356	0.049266871732744404
881.744966442953	23.37185942039325	42.786497300571824	-220.96237137865546	2.089023756606925	-2.1047121392156587	0.04832421600825885
887.7852348993289	23.358145157700303	42.81161852743849	-221.56808123013263	2.101725727302398	-2.103974831896448	0.04735833580924909
893.8255033557047	23.341088155546117	42.842904038404406	-222.1567613535366	2.1144526890176376	-2.1030566408734246	0.046399993496896365
899.8657718120805	23.320297740953478	42.88109916555096	-222.72670614433832	2.127210646319912	-2.102127346854296	0.04544108735629377
905.9060402684564	23.29531304133527	42.92709002131018	-223.27604933540925	2.140009628476348	-2.101381681823509	0.04444712057559809
911.9463087248322	23.265610264768803	42.981894247334814	-223.80284707969963	2.1528648417543303	-2.1010360921280724	0.043471760720647026
917.9865771812081	23.23061186416527	43.04664921644036	-224.30514993308748	2.1657974650299945	-2.10132525919972	0.04255801742664177
924.0268456375838	23.189697497004936	43.12259787473101	-224.78105563106348	2.178834932070201	-2.102498535573198	0.04167023669927566
930.0671140939597	23.142216783820434	43.21107218644397	-225.22873763185032	2.1920105895258337	-2.1048164068166484	0.04082490654568674
936.1073825503356	23.08750395987666	43.3134738921055	-225.64644805513635	2.2053626762072622	-2.1085470350414095	0.040049889105100836
942.1476510067114	23.02489458144942	43.43125205036443	-226.0324974848114	2.218932631308712	-2.113962882998553	0.03935198218056352
948.1879194630873	22.95374446577754	43.565876647748325	-226.3852177253836	2.232762801772058	-2.1213373657467556	0.03876187255550913
954.228187919463	22.87345098934309	43.71880747098054	-226.70291662513026	2.2468936773154917	-2.130941435489218	0.03828257724998806
960.2684563758389	22.78347672621014	43.891457481096324	-226.98383617733865	2.261360832015174	-2.1430399794793287	0.037923978455612545
966.3087248322148	22.683375169855815	44.085150138014335	-227.22612602500567	2.276191790758974	-2.1578879046101007	0.037674423559211176
972.3489932885906	22.572817954476008	44.30107051838905	-227.4278440537766	2.2914030651938426	-2.1757257973669204	0.03760758686998352
978.3892617449665	22.45162259606845	44.540210656093606	-227.58699389071023	2.306997615276156	-2.1967750842752323	0.037693126889543065
984.4295302013422	22.319779345970918	44.80331030604549	-227.701605870749	2.322962987780492	-2.2212326737688985	0.037908634446064314
990.4697986577181	22.177475339687504	45.09079526335709	-227.7698635470359	2.339270360832982	-2.2492651315976495	0.038335924313184604
996.510067114094	22.02511389167883	45.402716413548426	-227.79027238817338	2.355874682413418	-2.281002522848194	0.03892679076881937
1002.5503355704698	21.86332659610812	45.738693771240165	-227.76186133465472	2.372716029767438	-2.3165321374442507	0.039679057188331125
1008.5906040268457	21.692975905116167	46.09787077503532	-227.68440190629434	2.389722235352723	-2.355892394934531	0.040618603883336726
1014.6308724832214	21.515146118956086	46.478884896763134	-227.55862418451068	2.406812724135934	-2.3990672906170483	0.0417070484974527
1020.6711409395973	21.33112126498102	46.8798610057918	-227.38640492173803	2.4239033898379843	-2.44598179116368	0.042987735345765915
1026.711409395973	21.14234916585164	47.2984336866011	-227.17090093507142	2.440912210219533	-2.4964986075961835	0.04437531570612827
1032.751677852349	20.950392068875455	47.73180362030698	-226.91660143386864	2.4577651738935242	-2.5504167620217326	0.04591015689930693
1038.7919463087248	20.756865459780375	48.17683103152805	-226.62927645957436	2.474401977895444	-2.607472319391131	0.04757485018396581
1044.8322147651006	20.563368013214255	48.63016599991736	-226.31580538223432	2.490780874655142	-2.667341576530311	0.04930616676505483
1050.8724832214766	20.371406908525774	49.08841124672068	-225.9838792702031	2.506882019456232	-2.72964689022248	0.051131153292922
1056.9127516778524	20.182323815603475	49.54830816988846	-225.64158340953546	2.5227087142561513	-2.793965189123467	0.05300578870375727
1062.9530201342282	19.997227581229996	50.006932007846444	-225.29688036743784	2.5382860747628455	-2.8598390580464033	0.05492274690024901
1068.993288590604	19.816939885663906	50.46187785650125	-224.95702845949353	2.553656868583168	-2.9267901167952686	0.056822323206126096
1075.03355704698	19.64195978815095	50.91141672142369	-224.62798368535073	2.5688745725355226	-2.9943342497951537	0.05874292830548676
1081.0738255033557	19.47245208440686	51.3546006258133	-224.313843377979	2.583994050307258	-3.0619980884446005	0.060618859220322216
1087.1140939597315	19.30826276712001	51.7912984747078	-224.01639523877992	2.599060616744576	-3.129336016521782	0.062453685099067645
1093.1543624161075	19.148962691515706	52.22214989447278	-223.7348346304148	2.614098582440596	-3.1959468703806806	0.06421407257312689
1099.1946308724832	18.993917953139242	52.64843211743599	-223.46570498183232	2.629100611376177	-3.2614894487718185	0.06594203557399977
1105.234899328859	18.84238269967486	53.071844253394545	-223.20310062689137	2.6440193325612618	-3.3256959383245865	0.06753676515087984
1111.275167785235	18.69360738701982	53.49422288040374	-222.93914889085028	2.658762596174344	-3.3883824037342567	0.06909134000507117
1117.3154362416108	18.5469531411861	53.91721175913041	-222.66476020874856	2.673193546206847	-3.4494555870039885	0.07054180529250773
1123.3557046979865	18.402001187245475	54.341915850603534	-222.3706038302798	2.6871363035296616	-3.5089154049965816	0.0719295429042461
1129.3959731543623	18.258645504080786	54.768575236125876	-222.0482352761578	2.7003875385080582	-3.5668527230572704	0.07321874510005995
1135.4362416107383	18.117157141453568	55.196297752030674	-221.69127365756853	2.7127335945804902	-3.6234422056977102	0.07445676604211708
1141.476510067114	17.978210082246832	55.62288989978387	-221.29650584350838	2.7239721459760378	-3.6789302918991704	0.07564503989810481
1147.5167785234898	17.842861123031426	56.04482336687628	-220.86478353595965	2.7339366859398937	-3.7336185993028397	0.0767541903171653
1153.5570469798658	17.71247983467409	56.45736843930752	-220.40158112482837	2.742521511145484	-3.7878433141932373	0.07787257710123023
1159.5973154362416	17.588628989902716	56.85491464821279	-219.91709815336185	2.749704373658682	-3.841951358299891	0.07895873904521808
1165.6375838926174	17.47290054690689	57.231482392717176	-219.42582033118475	2.7555637084271414	-3.8962743253336822	0.08003471205123408
1171.6778523489934	17.36671693026514	57.58140724095586	-218.94549572586027	2.7602874101726274	-3.95110133766771	0.0811210804029213
1177.7181208053692	17.271111498442615	57.90015310191083	-218.4955349522197	2.7641706093068503	-4.0066520767526725	0.08222148759826202
1183.758389261745	17.186505295238437	58.18518557563022	-218.09490143901925	2.767600813347064	-4.063051282827706	0.08334731684487452
1189.7986577181207	17.112499080361758	58.436818334009224	-217.7596148171575	2.7710300887457735	-4.120305996605538	0.08446205454345865
1195.8389261744967	17.04769995873403	58.65893947104994	-217.50004134781415	2.77493551040969	-4.178286727934414	0.08562489002568742
1201.8791946308725	16.989600556009673	58.85953567320765	-217.31818447701826	2.7797706690450603	-4.236713587571987	0.08677378568052975
1207.9194630872482	16.93452565516812	59.05096017229261	-217.20521125629097	2.7859123283144376	-4.295148215204883	0.08789823983503223
1213.9597315436242	16.877656713700002	59.249931253091304	-217.13945307345628	2.793607126916339	-4.352992089730375	0.08900881264448075
1220.	16.813139068184636	59.4772930827826	-217.08510028289305	2.8029233906718685	-4.409491529049937	0.09005014778102456
